Cumulative CO2 emissions since 1850,GtCO2,2240.98577055514,2280.24669688357,2319.61582324281,2359.09314963287,2398.67867605375,2438.37240250544,2476.38148340369,2512.70591874852,2547.34570853992,2580.30085277789,2611.57135146243,2641.15720459354,2669.05841217123,2695.27497419548,2719.8068906663,2742.6541615837,2764.26421429129,2784.63704878908,2803.77266507707,2821.67106315526,2838.33224302364,2853.75620468223,2867.94294813101,2880.89247336999,2892.60478039917,2903.07986921855,2912.71248531177,2921.50262867882,2929.45029931971,2936.55549723445,2942.81822242301,2948.23847488542,2952.81625462167,2956.55156163175,2959.44439591567,2961.49475747343
Assessed GSAT projection relative to 1850-1900 (Ch4) - central,°C,1.07,1.09442698688693,1.12004905193271,1.14639811271146,1.17179686982236,1.19666574607303,1.22290911532144,1.24815231792377,1.27123565389639,1.29264797338667,1.31502237669099,1.33794603434323,1.35945294073147,1.37844996465023,1.39724306898485,1.41469595110867,1.43027585310754,1.44524629442606,1.45905445702025,1.47055267087258,1.48126036277353,1.49123947324701,1.4994343893511,1.50652930675932,1.51426268268614,1.52082834132028,1.5253147525072,1.52992783812811,1.53399372646951,1.53755018343668,1.53931438168743,1.53836170183641,1.53819369829229,1.53796187440829,1.53736530413555,1.5366411738613
Assessed GSAT projection relative to 1850-1900 (Ch4) - 5th percentile,°C,0.986657896359122,1.00335739724418,1.0211157729196,1.03924179753247,1.05557183811607,1.0705744229337,1.08750969971561,1.10261994184337,1.11489694506878,1.1269741766528,1.13889355949788,1.15326496200102,1.16694330474602,1.177551216274,1.18821369570031,1.19920397455409,1.20616915757504,1.21243399713588,1.21876116774138,1.22382285339894,1.22796838818902,1.2317824936425,1.23506832971031,1.23665563215053,1.23970074996846,1.24210063205253,1.24301681833284,1.24479713197473,1.24712412692598,1.24744671750091,1.24579087160694,1.24182235565602,1.23695651076549,1.23354499317332,1.23040824017105,1.22792861618802
Assessed GSAT projection relative to 1850-1900 (Ch4) - 95th percentile,°C,1.15832196493425,1.19111520438077,1.2251616421496,1.2603546791452,1.29530974022935,1.33067331684825,1.36673886508699,1.40262851954766,1.43728920747853,1.46898631028194,1.50263686576316,1.53506782037155,1.56534206887258,1.59384118738475,1.62168499410473,1.64653401993437,1.6719004466609,1.69709735787984,1.71929477249099,1.73828429116225,1.75736356739329,1.77480078664637,1.78934979252,1.80297661156447,1.81684042976244,1.8285945761578,1.83825659144856,1.8465541717955,1.85385873919515,1.86193790231971,1.86799185253336,1.87167015018722,1.87717333487978,1.8816025266522,1.88404697137922,1.88693843180025
